Klatka,Biodro_X,Biodro_Y,Kolano_X,Kolano_Y,Kostka_X,Kostka_Y
2574,640.875,842.1492919921875,548.3016357421875,1159.7578125,746.7156372070312,1359.1973876953125
2575,637.2028198242188,819.049072265625,563.8653564453125,1121.1851806640625,800.4776611328125,1332.482177734375
2576,647.9064331054688,792.3655395507812,582.4652709960938,1105.7664794921875,813.8675537109375,1357.3525390625
2577,671.2522583007812,765.9545288085938,655.4215698242188,1095.102783203125,866.9155883789062,1383.7222900390625
2578,673.2354125976562,745.65234375,709.63232421875,1071.7596435546875,906.173095703125,1361.555908203125
2579,652.79833984375,738.8069458007812,746.0582885742188,1045.68896484375,942.973388671875,1324.364013671875
2580,643.42041015625,740.9921875,758.2059326171875,1032.08544921875,953.6490478515625,1303.9522705078125
2581,643.8740234375,754.3905639648438,757.8623657226562,1034.45556640625,971.0502319335938,1285.8944091796875
2582,636.1521606445312,765.1325073242188,724.2532958984375,1036.5623779296875,952.2161865234375,1251.1058349609375
2583,625.436279296875,784.2116088867188,686.3256225585938,1045.922607421875,941.6288452148438,1226.1544189453125
2584,618.3494873046875,803.9758911132812,651.169189453125,1055.6890869140625,910.3251953125,1225.9364013671875
2585,635.1708984375,800.6982421875,619.1340942382812,1051.7939453125,870.9515991210938,1229.81494140625
2586,636.8501586914062,804.719970703125,600.6131591796875,1067.506103515625,833.06396484375,1258.3568115234375
2587,625.7930908203125,790.0940551757812,544.3262329101562,1066.587646484375,770.1121215820312,1284.58251953125
2588,619.0698852539062,773.6259155273438,554.5086059570312,1058.01708984375,688.4637451171875,1294.7379150390625
2589,622.3223876953125,764.9810180664062,530.4710083007812,1044.4644775390625,640.1103515625,1307.551513671875
2590,618.4934692382812,756.2590942382812,521.3031616210938,1046.0748291015625,569.349609375,1331.253662109375
2591,622.2925415039062,756.1190795898438,521.6531372070312,1064.766845703125,512.9280395507812,1357.5802001953125
2592,650.2091674804688,759.816650390625,524.7748413085938,1074.8878173828125,501.8619689941406,1356.556396484375
2593,640.3765258789062,777.3228149414062,516.5199584960938,1108.4832763671875,514.5626220703125,1359.936767578125
2594,639.7554931640625,790.8938598632812,511.4032287597656,1149.3087158203125,546.9473266601562,1357.3267822265625
2595,612.5491943359375,822.8285522460938,485.4178161621094,1163.6085205078125,622.5623779296875,1327.490478515625
2596,634.5060424804688,845.8610229492188,518.4837646484375,1166.55126953125,680.0851440429688,1359.636474609375
2597,659.9328002929688,834.6060791015625,579.523193359375,1136.3006591796875,810.561767578125,1344.18310546875
2598,650.7005004882812,817.6983032226562,575.5177612304688,1112.77294921875,828.6185302734375,1323.589599609375
2599,671.1913452148438,790.2774047851562,629.3101196289062,1100.4874267578125,856.6973876953125,1366.69921875
2600,679.04150390625,770.4662475585938,697.20703125,1096.75341796875,919.224609375,1383.962646484375
2601,677.88330078125,745.0927734375,730.9698486328125,1054.423095703125,937.7452392578125,1346.10107421875
2602,661.1682739257812,743.4952392578125,760.2312622070312,1038.01904296875,960.5006103515625,1319.1309814453125
2603,646.8678588867188,772.2042846679688,760.7638549804688,1029.1754150390625,969.9627685546875,1294.0572509765625
2604,643.5076293945312,761.9932250976562,741.7838745117188,1039.275146484375,970.6582641601562,1270.5479736328125
2605,635.0924682617188,776.2930297851562,706.20703125,1045.82421875,955.256103515625,1244.2987060546875
2606,624.2542114257812,800.44140625,671.5845947265625,1054.48974609375,925.8424682617188,1222.744384765625
2607,627.455078125,811.4890747070312,623.0670776367188,1046.941162109375,885.6992797851562,1211.8087158203125
2608,644.4949951171875,805.755126953125,604.070068359375,1056.259521484375,837.7421875,1247.8095703125
2609,630.5655517578125,808.9700927734375,562.1621704101562,1089.2930908203125,793.0442504882812,1306.39501953125
2610,629.3906860351562,798.608154296875,517.9949340820312,1056.5496826171875,678.7933959960938,1272.9190673828125
2611,632.3615112304688,778.1870727539062,521.6442260742188,1048.2275390625,626.13720703125,1308.15576171875
2612,615.4892578125,768.2376708984375,508.0386047363281,1047.92236328125,555.1724853515625,1323.0084228515625
2613,613.6159057617188,761.3531494140625,501.8738708496094,1059.837158203125,492.6609191894531,1356.4442138671875
2614,623.947998046875,763.8856201171875,497.18536376953125,1079.814453125,470.5232238769531,1360.6724853515625
2615,628.1223754882812,777.8820190429688,487.4478454589844,1108.9910888671875,481.042236328125,1366.5311279296875
2616,636.0286254882812,789.8292846679688,483.57110595703125,1151.2330322265625,523.8667602539062,1364.7412109375
2617,609.3031616210938,821.1982421875,476.2698669433594,1172.2811279296875,577.6282348632812,1352.287353515625
2618,585.6484375,845.855712890625,482.5260314941406,1179.60595703125,650.8212280273438,1346.0328369140625
2619,611.92138671875,834.4859619140625,521.502685546875,1156.50439453125,733.369140625,1352.6748046875
2620,603.355224609375,820.4727783203125,522.3748168945312,1112.230712890625,781.9348754882812,1311.12548828125
2621,630.1298217773438,796.8590698242188,573.4672241210938,1105.7518310546875,835.7080078125,1364.16162109375
2622,632.0162353515625,774.8208618164062,657.709716796875,1103.6796875,891.1875610351562,1409.6951904296875
2623,619.4179077148438,750.180419921875,686.1644287109375,1059.268798828125,890.3671875,1365.0263671875
2624,586.5306396484375,745.4009399414062,702.9924926757812,1034.15380859375,916.9464111328125,1318.157958984375
2625,575.0250854492188,776.7925415039062,704.208984375,1025.1412353515625,941.6343994140625,1282.23486328125
2626,557.2747192382812,784.72509765625,677.322265625,1028.431396484375,939.40234375,1246.6202392578125
2627,539.4053344726562,780.5747680664062,636.1242065429688,1033.7841796875,909.9343872070312,1211.7879638671875
2628,523.2893676757812,807.5606689453125,599.2824096679688,1049.7862548828125,869.969482421875,1211.56103515625
2629,511.56976318359375,824.7381591796875,532.0735473632812,1048.72802734375,796.7077026367188,1205.6793212890625
2630,533.5844116210938,813.5733032226562,515.8829956054688,1061.2882080078125,748.9786376953125,1238.558349609375
2631,516.9495239257812,808.7051391601562,469.8241882324219,1074.791748046875,699.0671997070312,1264.338134765625
2632,508.8446960449219,793.1383666992188,420.8506164550781,1057.36376953125,628.72119140625,1271.3232421875
2633,479.45904541015625,779.991455078125,385.7015380859375,1047.456298828125,519.2759399414062,1289.18017578125
2634,470.86376953125,766.41455078125,383.60772705078125,1048.6676025390625,475.947998046875,1322.73095703125
2635,465.8114318847656,759.077392578125,375.99517822265625,1055.2353515625,398.03204345703125,1342.0914306640625
2636,470.8572692871094,760.3884887695312,369.464111328125,1086.466064453125,354.076171875,1359.062744140625
2637,475.9501647949219,773.7099609375,355.78839111328125,1118.293212890625,342.51800537109375,1359.047119140625
2638,463.5128479003906,794.5567016601562,345.81353759765625,1158.603515625,384.5308532714844,1342.91650390625
2639,444.810791015625,818.8477172851562,338.16107177734375,1186.9632568359375,422.265380859375,1325.2371826171875
2640,438.4421081542969,852.1923217773438,358.9244384765625,1175.046630859375,509.62115478515625,1360.994384765625
2641,448.8328857421875,841.1325073242188,414.1557312011719,1150.1851806640625,647.7905883789062,1337.680419921875
2642,442.36871337890625,827.8929443359375,406.7518615722656,1120.11328125,667.30517578125,1322.411865234375
2643,460.7597351074219,799.037841796875,413.7261962890625,1110.034423828125,657.9671020507812,1357.6912841796875
2644,463.7962646484375,772.5813598632812,492.8905334472656,1103.9439697265625,734.8797607421875,1383.8724365234375
2645,458.25543212890625,741.779052734375,553.6088256835938,1066.2227783203125,756.9609985351562,1352.401611328125
2646,432.3365478515625,725.474365234375,576.4774169921875,1033.99072265625,764.8792114257812,1315.253662109375
2647,411.6988220214844,744.9525146484375,575.9736328125,1024.9398193359375,800.71533203125,1284.9959716796875
2648,407.6005859375,758.0176391601562,555.1646118164062,1021.4624633789062,804.5198364257812,1245.951416015625
2649,397.978271484375,782.2482299804688,525.360595703125,1031.3497314453125,790.3084716796875,1201.8389892578125
2650,392.75,804.0628051757812,477.6453857421875,1052.8504638671875,742.7527465820312,1205.0789794921875
2651,378.47589111328125,832.8514404296875,427.1111755371094,1054.1865234375,697.3374633789062,1192.209716796875
2652,378.19720458984375,817.184326171875,391.787109375,1044.7381591796875,652.6825561523438,1201.0491943359375
2653,386.9309997558594,797.0940551757812,367.94293212890625,1059.6917724609375,597.5596313476562,1260.53173828125
2654,386.8368835449219,786.9702758789062,313.2359313964844,1049.11962890625,512.875732421875,1257.765380859375
2655,369.6302490234375,776.3383178710938,297.3951721191406,1037.5015869140625,427.0206604003906,1264.3946533203125
2656,364.7566223144531,760.4575805664062,288.834228515625,1039.8232421875,375.54559326171875,1313.3011474609375
2657,362.3526611328125,757.0206909179688,287.6197814941406,1058.778076171875,303.906494140625,1336.9306640625
2658,390.0608825683594,741.1502075195312,297.032958984375,1068.0167236328125,265.720947265625,1348.337646484375
2659,395.28863525390625,747.6596069335938,285.383056640625,1104.19091796875,261.01361083984375,1359.30908203125
2660,379.5710754394531,777.4471435546875,267.849609375,1142.4676513671875,281.26544189453125,1345.75390625
2661,354.79248046875,807.15966796875,249.3243865966797,1166.4356689453125,316.3374328613281,1310.9432373046875
2662,349.6624450683594,839.0218505859375,288.9511413574219,1144.9368896484375,431.59088134765625,1294.35791015625
2663,367.0309753417969,841.8385620117188,308.1780700683594,1140.8858642578125,527.911376953125,1309.1279296875
2664,359.9295959472656,830.3497924804688,294.9897155761719,1092.8817138671875,570.7789916992188,1282.724853515625
2665,402.95269775390625,797.593017578125,322.6471252441406,1101.9312744140625,564.4124145507812,1333.1492919921875
2666,425.18829345703125,768.0886840820312,419.4275207519531,1087.56982421875,639.849609375,1383.3636474609375
2667,404.6702575683594,746.0194702148438,481.4504699707031,1066.6630859375,673.0263061523438,1359.988037109375
2668,398.429931640625,741.9930419921875,496.2290954589844,1042.757080078125,686.3037109375,1317.0146484375
2669,377.19287109375,742.3822021484375,517.2649536132812,1035.2427978515625,726.1047973632812,1289.056396484375
2670,370.06640625,752.3970947265625,496.682373046875,1024.20703125,715.2711791992188,1262.81298828125
2671,377.00054931640625,770.6131591796875,461.0430908203125,1030.948974609375,702.4473266601562,1225.3118896484375
2672,361.0768737792969,803.1145629882812,428.5472717285156,1045.3125,682.9036254882812,1194.1728515625
2673,357.94244384765625,818.4708251953125,385.4449157714844,1048.3450927734375,633.791259765625,1205.73193359375
2674,373.1287536621094,818.6107177734375,349.2371520996094,1047.29736328125,587.6651611328125,1220.2994384765625
2675,377.5685119628906,821.07080078125,329.31121826171875,1078.6026611328125,552.889892578125,1288.0401611328125
2676,376.354736328125,792.1818237304688,297.3907470703125,1054.341552734375,486.9333801269531,1270.3399658203125
2677,381.18896484375,778.0214233398438,271.9427490234375,1032.0198974609375,410.3423767089844,1250.3621826171875
2678,377.6602478027344,767.4285278320312,273.88458251953125,1042.950927734375,355.79022216796875,1303.24365234375
2679,377.5043640136719,756.7337036132812,275.8599548339844,1050.665771484375,292.2915344238281,1325.5357666015625
2680,397.9367370605469,751.6714477539062,284.3020935058594,1069.5159912109375,248.3957977294922,1355.0416259765625
2681,399.4239196777344,750.0877075195312,282.1163024902344,1092.5203857421875,250.57522583007812,1360.8507080078125
2682,393.8489074707031,765.9185180664062,275.9876708984375,1131.6671142578125,268.9512023925781,1371.0845947265625
2683,375.9427490234375,790.8369750976562,266.5728454589844,1155.7425537109375,330.9664611816406,1352.05908203125
2684,368.0964660644531,830.8595581054688,270.4364929199219,1167.5201416015625,384.12396240234375,1360.363525390625
2685,383.7038269042969,844.7315063476562,290.5376892089844,1155.9949951171875,481.4149475097656,1365.4215087890625
2686,377.3497314453125,827.5735473632812,305.3377990722656,1106.7557373046875,550.891845703125,1303.9024658203125
2687,395.7389221191406,815.4716186523438,316.22772216796875,1102.8687744140625,579.0765380859375,1326.3929443359375
2688,428.53582763671875,794.5486450195312,408.5478820800781,1110.005859375,644.9331665039062,1388.381591796875
2689,437.72515869140625,767.5275268554688,474.08056640625,1102.709228515625,691.7422485351562,1401.480224609375
2690,432.67230224609375,742.359375,518.414794921875,1068.232666015625,714.8919067382812,1350.97265625
2691,418.8510437011719,736.6688232421875,549.6366577148438,1042.0343017578125,735.596923828125,1325.51708984375
2692,413.0817565917969,746.3128051757812,559.4876708984375,1040.1761474609375,756.7223510742188,1304.7835693359375
2693,410.1155090332031,755.6546630859375,548.0017700195312,1042.2601318359375,772.8348999023438,1271.9825439453125
2694,401.9869079589844,780.9451904296875,506.5805358886719,1054.5865478515625,756.183349609375,1240.478759765625
2695,392.4634094238281,819.6926879882812,468.52789306640625,1067.70849609375,738.90625,1222.8123779296875
2696,398.47119140625,847.273681640625,434.939208984375,1066.8485107421875,705.5764770507812,1206.6085205078125
2697,419.83355712890625,839.747314453125,405.18695068359375,1061.343994140625,648.1238403320312,1226.7869873046875
2698,427.3162841796875,820.8316650390625,375.8427734375,1082.375,589.4478149414062,1297.0595703125
2699,424.95367431640625,793.1397094726562,342.3702392578125,1059.86181640625,544.76611328125,1271.152587890625
2700,423.1829528808594,783.744873046875,316.16766357421875,1047.925048828125,444.2375793457031,1269.1351318359375
2701,413.27191162109375,763.7581176757812,322.42010498046875,1050.9495849609375,390.5422668457031,1319.28271484375
2702,409.4164123535156,748.027587890625,318.66351318359375,1049.0467529296875,338.04290771484375,1336.4432373046875
2703,436.1067810058594,752.5814819335938,327.1977844238281,1067.0152587890625,291.5915832519531,1366.71826171875
2704,451.40167236328125,761.432373046875,325.0838317871094,1089.4031982421875,284.11407470703125,1363.0382080078125
2705,450.83660888671875,766.41650390625,315.7066955566406,1113.606201171875,312.40850830078125,1356.9310302734375
2706,439.06842041015625,780.8743286132812,304.13775634765625,1151.8116455078125,349.5303955078125,1341.852294921875
2707,427.3965759277344,821.5567016601562,310.7216491699219,1166.0074462890625,419.36968994140625,1345.1297607421875
2708,445.4617614746094,846.126708984375,327.94830322265625,1171.1375732421875,475.8420715332031,1349.633544921875
2709,469.8200988769531,826.9539184570312,378.1695556640625,1139.1463623046875,599.6051025390625,1336.9722900390625
2710,461.07110595703125,826.63037109375,388.9593505859375,1110.7694091796875,631.8623657226562,1320.0096435546875
2711,495.97882080078125,792.9479370117188,418.88690185546875,1094.9923095703125,641.202392578125,1341.8741455078125
2712,517.8526611328125,774.4898681640625,514.7685546875,1102.099609375,723.12939453125,1399.5870361328125
2713,511.0487365722656,740.218994140625,556.884521484375,1058.6436767578125,764.420166015625,1340.281982421875
2714,492.0452575683594,726.4131469726562,581.8279418945312,1035.0592041015625,763.2229614257812,1329.2972412109375
2715,480.9693603515625,739.0252075195312,599.9620361328125,1023.0942993164062,807.033935546875,1292.9937744140625
2716,486.0600891113281,749.0647583007812,594.5385131835938,1028.9395751953125,820.5682983398438,1272.6287841796875
2717,485.9254150390625,761.8807983398438,568.6392211914062,1042.722900390625,803.65087890625,1254.076171875
2718,483.111083984375,784.0067749023438,539.9628295898438,1054.1446533203125,802.4976196289062,1221.328857421875
2719,487.0810546875,806.2919921875,513.7322387695312,1069.2264404296875,762.2503051757812,1227.9388427734375
2720,501.1245422363281,815.423095703125,476.7556457519531,1068.4530029296875,718.9634399414062,1247.694091796875
2721,522.4246215820312,811.0479125976562,442.7113952636719,1086.86279296875,653.5843505859375,1301.034423828125
2722,524.3981323242188,800.6640014648438,427.77392578125,1080.3707275390625,655.6184692382812,1310.2708740234375
2723,533.8114624023438,786.6361694335938,398.8304443359375,1047.7568359375,545.3953857421875,1276.68603515625
2724,529.5150756835938,767.2401123046875,408.4252624511719,1046.5718994140625,504.5462341308594,1306.0521240234375
2725,530.9309692382812,758.3090209960938,405.3963317871094,1048.50634765625,446.76123046875,1336.828857421875
2726,531.0243530273438,751.4483032226562,405.4014587402344,1059.0975341796875,393.0191650390625,1353.5728759765625
2727,544.8307495117188,748.26806640625,411.6592712402344,1073.7286376953125,379.56298828125,1358.2584228515625
2728,549.0594482421875,751.5941162109375,402.1335754394531,1093.594482421875,392.55609130859375,1356.2054443359375
2729,553.3115844726562,775.598876953125,403.08447265625,1129.7283935546875,441.302490234375,1343.326171875
2730,527.684814453125,796.970947265625,381.41015625,1140.20654296875,478.37750244140625,1311.68017578125
2731,528.9522705078125,834.0280151367188,417.5345764160156,1171.8489990234375,555.755126953125,1342.81689453125
2732,560.1948852539062,837.5894775390625,463.1769104003906,1150.123779296875,672.3504638671875,1347.172607421875
2733,544.8687744140625,824.0819091796875,460.68438720703125,1097.7589111328125,710.2133178710938,1293.12158203125
2734,580.221435546875,789.2495727539062,497.50469970703125,1095.851806640625,734.5466918945312,1339.960693359375
2735,582.1875610351562,766.8187255859375,586.6426391601562,1089.7696533203125,806.994873046875,1370.504638671875
2736,588.3024291992188,751.3797607421875,631.9832763671875,1065.712890625,838.28466796875,1356.3980712890625
2737,574.6160278320312,742.135986328125,668.4694213867188,1046.2298583984375,860.4437866210938,1325.884033203125
2738,558.2135620117188,768.1843872070312,675.3856811523438,1031.733154296875,884.1216430664062,1301.1612548828125
2739,557.3895263671875,775.4330444335938,658.2578735351562,1031.6336669921875,902.6058349609375,1268.8203125
2740,546.7715454101562,787.4963989257812,624.969970703125,1052.6412353515625,893.47998046875,1240.6531982421875
2741,539.2273559570312,797.6107177734375,609.4713745117188,1060.2900390625,872.4393310546875,1221.06396484375
2742,540.3896484375,816.1588134765625,567.2692260742188,1050.556884765625,825.5372314453125,1205.225830078125
2743,565.7003784179688,811.33544921875,538.0119018554688,1053.5201416015625,769.7386474609375,1224.678466796875
2744,562.134521484375,802.6966552734375,504.1564636230469,1069.265625,732.0640869140625,1271.38232421875
2745,547.74658203125,790.5664672851562,457.3186340332031,1046.525390625,681.4008178710938,1258.55908203125
2746,560.0068359375,762.884033203125,466.92236328125,1043.072998046875,595.83935546875,1284.78125
2747,553.5691528320312,762.3017578125,443.8911437988281,1042.2099609375,549.1766967773438,1313.2633056640625
2748,550.3575439453125,740.53564453125,446.0305480957031,1037.9676513671875,486.0817565917969,1322.6324462890625
2749,566.6527709960938,747.7040405273438,447.0618896484375,1069.0745849609375,438.3728942871094,1354.896240234375
2750,576.9567260742188,752.8438110351562,443.91558837890625,1086.841552734375,435.5278015136719,1352.5902099609375
2751,582.7855224609375,769.462646484375,441.6294250488281,1120.4505615234375,451.03375244140625,1355.839599609375
2752,573.9135131835938,792.9054565429688,438.8779296875,1155.0018310546875,501.2057189941406,1334.9320068359375
2753,551.0056762695312,826.0914916992188,432.7113952636719,1169.1673583984375,559.4527587890625,1320.120361328125
2754,558.9828491210938,837.9834594726562,464.0687561035156,1171.6142578125,635.171142578125,1326.750244140625
2755,586.16845703125,838.0391845703125,506.65789794921875,1136.79052734375,741.9371337890625,1329.9779052734375
2756,594.0662231445312,816.5812377929688,512.0302124023438,1107.6524658203125,752.402587890625,1319.1328125
2757,614.0198974609375,787.8922119140625,588.4844970703125,1098.2694091796875,819.5579833984375,1361.0362548828125
2758,623.8209838867188,765.657958984375,650.0374755859375,1094.2337646484375,875.5257568359375,1388.329833984375
2759,614.7060546875,741.2713623046875,673.3591918945312,1049.9185791015625,871.8684692382812,1342.845703125
2760,593.8984985351562,745.9380493164062,704.8528442382812,1036.684814453125,905.2929077148438,1307.1353759765625
2761,589.798583984375,755.5314331054688,714.39501953125,1030.2806396484375,935.152099609375,1275.26416015625
2762,584.955810546875,770.4463500976562,702.7614135742188,1045.9476318359375,933.455810546875,1258.5567626953125
2763,575.5578002929688,784.3584594726562,661.7103881835938,1057.7481689453125,923.2847900390625,1234.0050048828125
2764,571.2704467773438,805.8541259765625,619.0861206054688,1073.202880859375,884.1080932617188,1224.81884765625
2765,575.7380981445312,812.6262817382812,582.4472045898438,1067.31005859375,842.2840576171875,1224.7305908203125
2766,590.4703369140625,809.0982666015625,547.4634399414062,1066.8255615234375,791.6729736328125,1251.310546875
2767,577.0993041992188,805.4214477539062,516.4275512695312,1076.78759765625,743.726318359375,1292.6114501953125
2768,573.6762084960938,778.7706298828125,490.93634033203125,1045.458740234375,662.7451782226562,1269.1451416015625
2769,573.3543090820312,768.4306640625,487.5976257324219,1045.5784912109375,608.0101928710938,1296.86572265625
2770,570.5278930664062,762.0388793945312,482.97833251953125,1047.498291015625,553.0375366210938,1318.1693115234375
2771,579.4209594726562,758.319091796875,480.8609619140625,1057.7493896484375,483.8238830566406,1340.697509765625
2772,588.1146240234375,762.132568359375,481.0570068359375,1085.726806640625,445.63214111328125,1362.1851806640625
2773,596.1351928710938,771.209716796875,469.13671875,1114.401611328125,445.9612731933594,1361.4661865234375
2774,602.7569580078125,789.983154296875,459.0453186035156,1158.5352783203125,476.81085205078125,1353.3017578125
2775,586.689453125,814.150146484375,456.17120361328125,1177.5018310546875,534.0791015625,1332.5526123046875
2776,577.248291015625,840.19775390625,469.95428466796875,1190.811279296875,598.7550048828125,1346.81103515625
2777,596.399169921875,848.3953857421875,500.0662841796875,1168.7579345703125,694.3173828125,1340.5330810546875
2778,601.2490844726562,834.8325805664062,520.6749877929688,1104.8306884765625,764.4014282226562,1290.2640380859375
2779,627.7445678710938,810.5857543945312,545.09521484375,1105.621337890625,782.1574096679688,1334.4561767578125
2780,645.8999633789062,780.5059814453125,619.4478759765625,1090.5081787109375,840.4341430664062,1366.5009765625
2781,652.1025390625,754.8630981445312,678.8845825195312,1076.273681640625,869.8002319335938,1384.4571533203125
2782,637.7618408203125,747.5366821289062,718.5447387695312,1047.6824951171875,899.6033935546875,1336.2791748046875
2783,623.1881103515625,754.9400024414062,738.6627197265625,1043.756591796875,932.4933471679688,1308.2305908203125
2784,615.6620483398438,764.518798828125,737.5889892578125,1040.091796875,951.2950439453125,1281.642822265625
2785,610.1290283203125,776.0465698242188,717.4336547851562,1040.85693359375,948.640869140625,1240.7509765625
2786,594.22314453125,797.8040771484375,680.2268676757812,1063.1876220703125,928.0405883789062,1232.3096923828125
2787,603.5650634765625,813.9913940429688,633.7398071289062,1066.779296875,883.1702270507812,1231.9549560546875
2788,612.1992797851562,816.143798828125,592.5381469726562,1059.8861083984375,835.375,1231.8857421875
2789,623.0800170898438,803.849853515625,572.8450927734375,1067.86474609375,797.2833251953125,1268.2763671875
2790,613.6173706054688,802.0588989257812,535.1209716796875,1071.41015625,763.5187377929688,1281.67578125
2791,599.2443237304688,788.0988159179688,512.4143676757812,1050.34619140625,661.5492553710938,1271.4422607421875
2792,607.4514770507812,776.2662963867188,507.7935791015625,1046.67431640625,604.6200561523438,1312.0296630859375
2793,602.3145751953125,765.1668090820312,496.9270324707031,1044.0074462890625,541.33203125,1315.915283203125
2794,614.6826782226562,760.7515869140625,495.8218688964844,1068.8115234375,482.18939208984375,1355.15576171875
2795,622.474609375,767.9029541015625,496.8821716308594,1084.757080078125,473.1222229003906,1351.46533203125
2796,636.7604370117188,778.6506958007812,496.1294250488281,1110.822021484375,487.6419982910156,1357.8314208984375
2797,624.0487670898438,796.3760375976562,485.24908447265625,1149.60986328125,547.6845703125,1340.111572265625
2798,596.2500610351562,830.7288208007812,454.8569641113281,1160.3419189453125,591.8598022460938,1306.2008056640625
2799,617.2196044921875,855.5103149414062,514.0040283203125,1166.831298828125,694.0368041992188,1327.371826171875
2800,640.8197021484375,840.1093139648438,555.8043823242188,1141.2685546875,783.9032592773438,1337.7158203125
2801,635.9833984375,821.080078125,562.2955932617188,1104.7122802734375,812.3785400390625,1315.3056640625
2802,664.2686767578125,787.8958740234375,633.9053344726562,1087.6375732421875,860.7753295898438,1344.0723876953125
2803,669.1406860351562,767.9957885742188,696.2601928710938,1086.4599609375,914.7281494140625,1374.511962890625
2804,660.0072021484375,749.4838256835938,728.4525146484375,1052.254638671875,923.73583984375,1348.3736572265625
2805,639.30908203125,748.6712646484375,756.7439575195312,1034.9630126953125,953.5662231445312,1310.1055908203125
2806,629.3419189453125,756.7593994140625,762.77197265625,1032.635009765625,983.1295166015625,1287.0838623046875
2807,632.3757934570312,785.1187133789062,725.5079956054688,1030.9639892578125,973.8040161132812,1244.703125
2808,615.390380859375,781.6052856445312,696.72607421875,1037.1488037109375,965.6856079101562,1212.3726806640625
2809,609.9390869140625,801.7042236328125,661.1122436523438,1057.28759765625,918.0179443359375,1223.1409912109375
2810,615.78515625,816.1928100585938,614.5390014648438,1045.8868408203125,884.6795654296875,1200.143310546875
2811,631.9944458007812,807.2064208984375,582.4483032226562,1040.468017578125,816.2869873046875,1221.50537109375
2812,630.7468872070312,794.0348510742188,562.55029296875,1048.7659912109375,798.9300537109375,1251.8302001953125
2813,603.8671875,777.0016479492188,529.331787109375,1053.8690185546875,682.1989135742188,1281.9755859375
2814,616.5509033203125,767.015380859375,532.1954956054688,1043.34375,620.5962524414062,1308.257568359375
2815,618.7872924804688,766.1149291992188,497.6646423339844,1037.7506103515625,548.0524291992188,1313.1031494140625
2816,614.4951171875,759.6930541992188,493.6277160644531,1048.148193359375,486.18017578125,1340.2947998046875
2817,627.4105224609375,763.40673828125,497.84503173828125,1075.910400390625,459.8081359863281,1350.6536865234375
2818,639.574462890625,764.3236694335938,493.46466064453125,1088.21435546875,477.2886657714844,1337.3409423828125
2819,645.48779296875,780.7159423828125,497.43914794921875,1129.8447265625,505.78485107421875,1348.2139892578125
2820,612.18408203125,809.741455078125,455.7233581542969,1157.75390625,546.48779296875,1300.430419921875
2821,611.4511108398438,844.0925903320312,497.6194152832031,1165.064453125,631.575439453125,1327.322998046875
2822,644.22021484375,846.6268310546875,574.6089477539062,1143.98974609375,793.6124267578125,1317.32568359375
2823,635.58447265625,833.0335693359375,561.4088745117188,1118.6671142578125,796.7937622070312,1311.239501953125
2824,664.1664428710938,807.9992065429688,570.5467529296875,1105.386474609375,794.8980102539062,1338.9034423828125
2825,675.2319946289062,781.17724609375,657.9737548828125,1092.798583984375,868.7100219726562,1376.3983154296875
2826,669.6248779296875,761.660888671875,706.8630981445312,1075.6197509765625,920.8677978515625,1373.9674072265625
2827,667.7132568359375,739.7496337890625,737.1644897460938,1041.0369873046875,924.04638671875,1334.5404052734375
2828,633.87548828125,755.4341430664062,750.6526489257812,1030.398193359375,944.2168579101562,1304.17822265625
2829,638.412109375,745.6741943359375,752.0432739257812,1031.537841796875,975.1323852539062,1285.0909423828125
2830,632.5772094726562,759.2322387695312,723.7828369140625,1038.725830078125,952.9491577148438,1261.2825927734375
2831,629.675537109375,786.3571166992188,689.87548828125,1048.7330322265625,938.2936401367188,1225.437255859375
2832,621.6522216796875,797.8790283203125,655.8143920898438,1047.6915283203125,909.3585205078125,1220.00244140625
2833,633.6646118164062,808.4324951171875,606.8690795898438,1038.427490234375,852.651123046875,1211.77490234375
2834,639.0377197265625,802.3070678710938,588.4043579101562,1050.8699951171875,820.313232421875,1247.6202392578125
2835,634.3323974609375,798.9794311523438,540.5936889648438,1056.7353515625,765.8228759765625,1267.546875
2836,632.0032958984375,779.5303344726562,535.6519165039062,1044.7203369140625,679.3921508789062,1267.874755859375
2837,638.2318725585938,773.8143920898438,527.4541625976562,1043.5289306640625,624.7648315429688,1303.7242431640625
2838,639.853515625,752.2890014648438,522.72021484375,1039.2489013671875,554.2174072265625,1328.8514404296875
2839,651.6062622070312,749.607421875,526.0474243164062,1056.5399169921875,494.0892333984375,1356.0648193359375
2840,654.8703002929688,757.7755737304688,525.6057739257812,1069.560791015625,494.20166015625,1344.885986328125
2841,649.5894165039062,767.3580932617188,517.0639038085938,1101.6024169921875,497.6060485839844,1344.5364990234375
2842,652.9678344726562,782.7161865234375,518.3200073242188,1136.6846923828125,541.630859375,1339.661865234375
2843,618.6939697265625,817.8572387695312,489.0257263183594,1170.8466796875,597.49658203125,1311.742431640625
2844,616.6727905273438,831.1853637695312,507.37567138671875,1167.4022216796875,676.3195190429688,1316.4757080078125
2845,661.497802734375,831.5958251953125,605.525390625,1120.4110107421875,847.9754028320312,1292.7247314453125
2846,662.177490234375,816.6200561523438,581.8802490234375,1103.5767822265625,846.436767578125,1304.597900390625
2847,694.2047119140625,795.8880615234375,609.7235107421875,1103.3887939453125,844.3024291992188,1354.4388427734375
